ID                                                 Maquina                                                                                              saccod1 alto        ventana     FechaInicio            FechaFin               TotalOrdenes TotalHorasProgPrep     TotalHorasProgProd     HorasReales                             DiferenciaTotalHoras
-------------------------------------------------- ---------------------------------------------------------------------------------------------------- ------- ----------- ----------- ---------------------- ---------------------- ------------ ---------------------- ---------------------- --------------------------------------- ----------------------
14428                                              201                                                                                                          0           0           45623.5226967593       45623.6988194444       549          53.3749999999997       4.32083333333332       4.226666                                -53.469167333333
14443                                              201                                                                                                  332     0           0           45623.8106365741       45623.8343634259       15           1.02777777777778       0.197916666666667      0.569166                                -0.656528444444444
14469                                              201                                                                                                  760     0           0           45623.8343634259       45624.1604398148       324          19.5                   13.8375                7.825833                                -25.511667
14532                                              201                                                                                                  618     0           0           45624.1604398148       45624.3504861111       165          9.16666666666667       4.85069444444445       4.561111                                -9.45625011111111
14531                                              201                                                                                                  627     0           0           45624.3504861111       45624.5029976852       120          6.66666666666667       4.08333333333333       3.660555                                -7.089445
14493                                              201                                                                                                  414     0           0           45624.5029976852       45624.6440393519       165          7.15000000000002       7.7                    3.385000                                -11.465
14492                                              201                                                                                                  414     0           0           45624.6440509259       45624.7397800926       234          5.9763888888889        14.95                  2.297777                                -18.6286118888889
14450                                              201                                                                                                  183     0           0           45624.7397800926       45624.8855439815       111          10.7916666666667       7.24583333333334       3.498333                                -14.539167
14465                                              201                                                                                                  403     0           0           45624.8855439815       45625.0410648148       108          5.73750000000001       5.41875                3.732222                                -7.42402800000001
14548                                              201                                                                                                  658     0           0           45625.0410648148       45625.3459953704       360          25                     70.8333333333335       7.318611                                -88.5147223333335
14534                                              201                                                                                                  782     0           0           45625.3459953704       45625.5633217593       416          23.8333333333333       91.8666666666674       5.215833                                -110.484167000001
14464                                              201                                                                                                  403     0           0           45625.5633217593       45625.7902314815       268          19.2625                40.8979166666666       5.445833                                -54.7145836666666
14463                                              201                                                                                                  706     0           0           45625.7902314815       45626.0270833333       75           3.64583333333334       2.58680555555556       5.684166                                -0.548472888888892
14462                                              201                                                                                                  706     0           0           45625.7903125          45625.9776041667       265          14.3541666666667       16.4888888888889       4.495000                                -26.3480555555556
14533                                              201                                                                                                  781     0           0           45626.0270833333       45628.4924537037       2064         59.0981249994738       744.103055722251       59.168888                               -744.032292721725
14514                                              201                                                                                                  754     0           0           45628.4924537037       45628.8207175926       544          30.1435185201313       39.5486110552355       7.878611                                -61.8135185753667
14538                                              201                                                                                                  789     0           0           45629.5691319444       45629.8350231481       404          25.25                  20.4104166666667       6.381388                                -39.2790286666668
14499                                              201                                                                                                  414     0           0           45629.8350231481       45630.4432523148       138          5.50136574032077       6.67638888888889       14.597500                               2.41974537079034
14543                                              201                                                                                                  364     0           0           45629.8958101852       45630.0131481482       36           3.75                   1                      2.816111                                -1.933889
14544                                              201                                                                                                  565     0           0           45630.0131481482       45630.3436574074       672          22                     139.499999951788       7.931944                                -153.568055951788
14501                                              201                                                                                                  414     0           0           45630.4432523148       45630.4818171296       24           1.26666666666667       0.5                    0.925555                                -0.841111666666667
14497                                              201                                                                                                  414     0           0           45630.4818171296       45630.50625            24           1.2625                 0.345833333333333      0.586388                                -1.02194533333333
14496                                              201                                                                                                  414     0           0           45630.50625            45630.5663310185       84           3.09166666666667       4.87083333333334       1.441944                                -6.52055600000001
14495                                              201                                                                                                  414     0           0           45630.5663310185       45630.6605671296       270          10.34375               25.875                 2.261666                                -33.957084
14498                                              201                                                                                                  414     0           0           45630.6605671296       45630.7018634259       30           1.2875                 1.07083333333333       0.991111                                -1.36722233333333
14558                                              201                                                                                                  663     0           0           45630.7018634259       45630.8250347222       16           1.08333333333333       0.244444444444444      2.956111                                1.62833322222222
14557                                              201                                                                                                  652     0           0           45630.8250462963       45631.3047222222       1560         42.237361121197        205.753888966319       11.511944                               -236.479306087516
14438                                              201                                                                                                  332     0           0           45631.3047222222       45631.4453587963       55           2.25347222222222       0.603472222222222      3.375555                                0.518610555555554
14553                                              201                                                                                                  375     0           0           45631.4453587963       45631.5741435185       63           4.375                  3.29583333333333       3.090555                                -4.58027833333333
14537                                              201                                                                                                  789     0           0           45631.5741435185       45633.0640277778       265          12.2525694457264       2.24513888888889       35.757500                               21.2597916653847
14539                                              201                                                                                                  414     0           0           45632.0269907407       45632.1549768519       95           6.33333333333334       5.73958333333332       3.071944                                -9.00097266666666
14500                                              201                                                                                                  414     0           0           45632.1549768519       45632.1980902778       55           2.6125                 2.56666666666666       1.034722                                -4.14444466666666
14494                                              201                                                                                                  414     0           0           45632.1980902778       45632.2374768518       112          3.8                    3.73333333333333       0.945000                                -6.58833333333333
14535                                              201                                                                                                  789     0           0           45632.8318171296       45633.0208217593       100          3.35069444444444       1.09375                4.536388                                0.0919435555555594
14536                                              201                                                                                                  789     0           0           45632.8755439815       45643.0932291667       408          9.11388888888889       2.975                  245.224444                              233.135555111111
14570                                              201                                                                                                  453     0           0           45633.0640277778       45635.3866087963       1230         42.5659722222217       251.409722222221       55.741944                               -238.233750444443
14422                                              201                                                                                                          0           0           45635.6793287037       45635.8065740741       105          5.25                   5.78958333333333       3.054166                                -7.98541733333333
14466                                              201                                                                                                  775     0           0           45635.8065740741       45637.5427199074       837          34.8749999999996       27.7708333333333       41.667222                               -20.9786113333329
14467                                              201                                                                                                  775     0           0           45636.3164699074       45636.6349421296       945          42.2916666666668       31.3541666666666       7.643333                                -66.0025003333334
14569                                              201                                                                                                  008     0           0           45636.7095601852       45637.4320949074       596          15.5208333333332       76.8798611111116       17.340555                               -75.0601394444448
14564                                              201                                                                                                  790     0           0           45637.5427314815       45637.6833680556       48           2.26666666666667       0.888888888888889      3.375277                                0.219721444444442
14563                                              201                                                                                                  790     0           0           45637.6833680556       45637.7510532407       54           2.8125                 2.4375                 1.624166                                -3.625834
14562                                              201                                                                                                  790     0           0           45637.7510532407       45637.8068171296       50           3.64583333333333       2.27430555555555       1.338333                                -4.58180588888888
14489                                              201                                                                                                  412     0           0           45637.8068287037       45638.3224305556       98           3.08194444444444       1.82777777777778       12.374722                               7.46499977777778
14540                                              201                                                                                                  412     0           0           45638.3224305556       45638.4038888889       150          8.33333333333334       2.91666666666667       1.955000                                -9.29500000000001
14490                                              201                                                                                                  412     0           0           45638.3225462963       45638.3600115741       120          5.49999999999999       5.30000000000001       0.899166                                -9.900834
14551                                              201                                                                                                  403     0           0           45638.4038888889       45638.6701967593       336          24.1500000000001       70.5833333333333       6.391388                                -88.3419453333334
14552                                              201                                                                                                  403     0           0           45638.6701967593       45638.7226388889       48           1.8                    2.65833333333334       1.258611                                -3.19972233333334
14484                                              201                                                                                                  441     0           0           45638.7226388889       45638.8611111111       180          6.87500000000001       3.97916666666668       3.323055                                -7.53111166666668
14472                                              201                                                                                                  411     0           0           45639.2531828704       45639.3644212963       108          3.8625                 2.225                  2.669722                                -3.417778
14475                                              201                                                                                                  411     0           0           45639.3644212963       45639.4096064815       95           4.26180555555556       5.60763888888888       1.084444                                -8.78500044444443
14479                                              201                                                                                                  411     0           0           45639.4096064815       45639.5348726852       65           2.82569444444445       2.35625                3.006388                                -2.17555644444445
14478                                              201                                                                                                  411     0           0           45639.4097106481       45639.593900463        258          9.79444444444443       15.0798611111111       4.420833                                -20.4534725555555
14477                                              201                                                                                                  411     0           0           45639.4098263889       45639.459375           203          7.10902777777779       8.55902777777776       1.188888                                -14.4791675555555
14474                                              201                                                                                                  411     0           0           45639.4593865741       45639.4984027778       115          5.55833333333334       5.46249999999999       0.936388                                -10.0844453333333
14486                                              201                                                                                                  037     0           0           45639.593912037        45642.515462963        432          16.875                 22.1625000000001       70.117500                               31.08
14423                                              201                                                                                                          0           0           45639.6729050926       45642.631412037        175          8.02083333333334       3.8888888888889        71.003888                               59.0941657777778
14483                                              201                                                                                                  427     0           0           45639.6733912037       45639.7921412037       100          5.72916666666667       2.32638888888889       2.850000                                -5.20555555555556
14577                                              201                                                                                                  391     0           0           45639.7921412037       45650.346087963        305          6.35416666666668       17.8763888888889       253.295000                              229.064444444444
14575                                              201                                                                                                  492     0           0           45642.631412037        45642.8545833333       204          5.3125                 34.8411458261262       5.356111                                -34.7975348261262
14572                                              201                                                                                                  665     0           0           45643.0932291667       45643.1767708333       39           4.0625                 0.415277777777778      2.004722                                -2.47305577777778
14550                                              201                                                                                                  706     0           0           45643.1767708333       45643.2734027778       45           2.1875                 1.73958333333333       2.319444                                -1.60763933333333
14549                                              201                                                                                                  706     0           0           45643.2734143519       45643.36               96           6.49999999999999       10.4666666666667       2.078055                                -14.8886116666667
14560                                              201                                                                                                  737     0           0           45643.3600115741       45643.9341319444       332          20.75                  48.7625000000001       13.778611                               -55.7338890000001
14547                                              201                                                                                                  183     0           0           45643.5169328704       45643.6750115741       196          14.2916666666667       14.5979166666667       3.793888                                -25.0956953333334
14473                                              201                                                                                                  411     0           0           45643.9341319444       45644.0387037037       196          6.76666666666668       6.51388888888888       2.509722                                -10.7708335555556
14476                                              201                                                                                                  411     0           0           45644.0387037037       45644.0743287037       35           1.66736111111111       1.27361111111111       0.855000                                -2.08597222222222
14506                                              201                                                                                                  385     0           0           45644.0743402778       45644.1713541667       30           1.25                   0.7375                 2.328333                                0.340833
14565                                              201                                                                                                  760     0           0           45644.1713541667       45644.7755439815       546          39.8125                34.6305555555554       14.500555                               -59.9425005555554
14468                                              201                                                                                                  760     0           0           45644.4507407407       45644.845787037        715          24.1041666666668       21.53125               9.481111                                -36.1543056666668
14571                                              201                                                                                                  751     0           0           45644.845787037        45644.9865740741       84           5.25                   2.07083333333333       3.379166                                -3.94166733333334
14568                                              201                                                                                                  775     0           0           45644.9865740741       45645.2947453704       336          18.9388888888889       15.0111111111111       7.396111                                -26.553889
14576                                              201                                                                                                          0           0           45645.2947453704       45645.6288541667       412          23.5695948953289       37.4459837802542       8.018611                                -52.9969676755831
14541                                              201                                                                                                  792     0           0           45645.6288541667       45645.9311226852       39           3.79166666666666       1.26388888888889       7.254444                                2.19888844444445
14567                                              201                                                                                                  775     0           0           45645.9311226852       45646.1865393519       252          12.8625                8.83749999999999       6.130000                                -15.57
14516                                              201                                                                                                  023     0           0           45646.1865393519       45646.4122337963       204          9.20833333333334       14.0958333333333       5.416666                                -17.8875006666667
14556                                              201                                                                                                  388     0           0           45649.2527777778       45649.415150463        138          9.58333333333333       9.80694444444443       3.896944                                -15.4933337777778
14511                                              201                                                                                                  385     0           0           45649.415150463        45649.4964236111       78           2.87986111111111       3.78263888888889       1.950277                                -4.712223
14510                                              201                                                                                                  385     0           0           45649.4964236111       45649.549224537        140          6.88333333333334       9.74166666666667       1.267222                                -15.357778
14504                                              201                                                                                                  385     0           0           45649.549224537        45649.5901967593       140          6.14444444444445       6.61111111111111       0.983611                                -11.7719445555556
14503                                              201                                                                                                  385     0           0           45649.5901967593       45649.9581712963       203          6.66597222222223       13.3722222222222       8.831388                                -11.2068064444444
14505                                              201                                                                                                  385     0           0           45649.9581712963       45649.9771180556       24           1.26666666666667       0.358333333333333      0.454722                                -1.170278
14509                                              201                                                                                                  385     0           0           45649.9771180556       45650.0597453704       45           1.95                   1.625                  1.983055                                -1.591945
14502                                              201                                                                                                  385     0           0           45649.9771990741       45650.0255324074       85           3.825                  5.87916666666667       1.159722                                -8.54444466666667
14507                                              201                                                                                                  385     0           0           45650.0597453704       45650.1120486111       110          4.95                   7.65416666666667       1.255000                                -11.3491666666667
14508                                              201                                                                                                  385     0           0           45650.1120601852       45650.1543402778       161          5.04722222222222       5.27083333333333       1.014722                                -9.30333355555555
14566                                              201                                                                                                  770     0           0           45650.346087963        45652.4509722222       318          17.6666666666667       7.72916666666667       50.516944                               25.1211106666667
14561                                              201                                                                                                  791     0           0           45652.4509722222       45652.5599652778       96           3                      1.9                    2.616111                                -2.283889
14574                                              201                                                                                                  500     0           0           45652.5599768519       45652.7850115741       85           8.85416666666667       2.47916666666667       5.400833                                -5.93250033333334
14592                                              201                                                                                                  478     0           0           45652.7850115741       45653.087037037        395          8.22916666666668       52.4472222222222       7.248333                                -53.4280558888889
14554                                              201                                                                                                  468     0           0           45653.8362152778       45654.2121990741       329          15.6666666666667       11.3909722222222       9.023611                                -18.0340278888888
14593                                              201                                                                                                  479     0           0           45654.2121990741       45656.6299768519       1152         59.9999999999986       188.800000000003       58.026666                               -190.773334000001
14579                                              201                                                                                                  618     0           0           45656.6299884259       45656.7814467593       132          7.33333333333334       5.56111111111112       3.635277                                -9.25916744444446
14578                                              201                                                                                                  627     0           0           45656.7814467593       45657.3743981481       336          14                     23.6249999999999       14.230555                               -23.3944449999999
14583                                              201                                                                                                  663     0           0           45657.3744097222       45657.4697569444       148          10.0208333333333       4.26527777777778       2.288333                                -11.9977781111111
14594                                              201                                                                                                  451     0           0           45657.4697569444       45659.5208333333       168          8.75                   18.375                 49.225833                               22.100833
14470                                              201                                                                                                  682     0           0           45659.5208333333       45659.7176041667       287          11.9583333333334       17.6243055555557       4.722777                                -24.859861888889
14487                                              201                                                                                                  412     0           0           45659.7176041667       45659.8461805556       72           2.925                  4.43333333333333       3.085833                                -4.27250033333334
14488                                              201                                                                                                  412     0           0           45659.8463657407       45660.2764583333       168          6.49444444444445       7.03888888888889       10.322222                               -3.21111133333334
14491                                              201                                                                                                  412     0           0           45660.2764699074       45660.2986574074       66           2.29166666666667       1.42847222222222       0.532500                                -3.18763888888889
14573                                              201                                                                                                  247     0           0           45660.2986689815       45660.4627199074       198          13.75                  14.7583333333333       3.936944                                -24.5713893333333
14618                                              201                                                                                                          0           0           45660.4627314815       45660.6847569444       132          13.75                  11.3666666666666       5.328333                                -19.7883336666666
14595                                              201                                                                                                  077     0           0           45660.6847569444       45663.6977893518       1596         27.5974999962411       296.5807638412         72.312777                               -251.865486837441
14617                                              201                                                                                                          0           0           45663.6977893518       45664.4551736111       464          24.0887962959861       79.6211111189995       18.177222                               -85.5326854149856
14616                                              201                                                                                                          0           0           45663.6978935185       45664.1481481481       756          78.7500000000001       194.249999999999       10.806111                               -262.193888999999
14619                                              201                                                                                                  548     0           0           45664.4551851852       45673.3234259259       1470         25.5208333333334       202.805555555556       212.837500                              -15.4888888888891
14456                                              201                                                                                                  383     0           0           45664.8646643519       45664.9893518519       204          17                     3.32916666666667       2.992500                                -17.3366666666666
14454                                              201                                                                                                  360     0           0           45664.9893634259       45665.115              130          8.66666666666667       8.07083333333334       3.015277                                -13.722223
14609                                              201                                                                                                  734     0           0           45665.2515625          45666.1494328704       2170         32.2916666666668       413.498379471573       21.548888                               -424.24115813824
14602                                              201                                                                                                  565     0           0           45666.1494328704       45666.621400463        640          36.6666666666666       252.54259260462        11.327222                               -277.882037271287
14611                                              201                                                                                                  734     0           0           45666.621412037        45667.0836574074       955          23.6097222222223       190.020682862314       11.093888                               -202.536517084537
14629                                              201                                                                                                  493     0           0           45667.277349537        45667.5505324074       500          26.0416666666667       74.2187500000005       6.556388                                -93.7040286666673
14471                                              201                                                                                                  682     0           0           45667.5505324074       45667.6663194444       285          14.25                  12.5083333333333       2.778888                                -23.9794453333333
14613                                              201                                                                                                  734     0           0           45667.6663194444       45667.8846875          246          9.50972222222225       24.2013888888888       5.241111                                -28.4700001111111
14620                                              201                                                                                                  481     0           0           45667.8846875          45677.7333217593       3684         95.3298957991104       365.202082503729       236.367222                              -224.16475630284
14610                                              201                                                                                                  734     0           0           45670.5027430556       45670.8071990741       416          13.2166666666667       73.18157409421         7.306944                                -79.0912967608767
14631                                              201                                                                                                  460     0           0           45670.8071990741       45671.296875           112          4.66666666666667       11.9                   11.752222                               -4.81444466666668
14626                                              201                                                                                                  795     0           0           45671.296875           45672.5375694444       2370         106.553993047497       475.920138857901       29.776388                               -552.697743905398
14596                                              201                                                                                                          0           0           45672.2541666667       45672.415              208          14.0478240728191       14.3                   3.860277                                -24.4875470728191
14597                                              201                                                                                                  738     0           0           45672.5375694444       45672.8048611111       428          18.6209722202742       37.0252198878831       6.415000                                -49.2311921081574
14591                                              201                                                                                                  115     0           0           45673.7295833333       45674.3890972222       500          36.4583333333334       23.6979166666666       15.828333                               -44.327917
14598                                              201                                                                                                  114     0           0           45674.3890972222       45674.5689814815       176          9.65555555555555       10.6363888894467       4.317500                                -15.9744444450022
14600                                              201                                                                                                  114     0           0           45674.5689814815       45674.6234375          36           1.61666666666667       0.866666666666667      1.306666                                -1.17666733333333
14599                                              201                                                                                                  114     0           0           45674.6234375          45674.6709490741       21           0.943055555555555      0.505555555555556      1.140555                                -0.308056111111111
14601                                              201                                                                                                  114     0           0           45674.6709606481       45674.7342361111       45           2.02083333333333       1.08333333333333       1.518611                                -1.58555566666667
14654                                              201                                                                                                  613     0           0           45674.7343287037       45675.4352662037       630          39.3749999999998       47.9499999999998       16.822500                               -70.5024999999996
14641                                              201                                                                                                          0           0           45677.7333217593       45679.2565162037       60           3                      3.59166666666667       36.556388                               29.9647213333333
14656                                              201                                                                                                          0           0           45677.8596990741       45678.3713194444       8            0.833333333333333      0.222222222222222      12.278611                               11.2230554444444
14604                                              201                                                                                                  706     0           0           45678.6938773148       45678.8690740741       172          13.4375                37.3263888888889       4.205000                                -46.5588888888889
14603                                              201                                                                                                  403     0           0           45679.2512615741       45679.6487268519       595          27.2708333333333       126.024305555555       9.539166                                -143.755972888889
14585                                              201                                                                                                  612     0           0           45679.6487384259       45679.8050810185       388          14.1458333333333       21.4881944444445       3.752222                                -31.8818057777778
